@RELATION music

@ATTRIBUTE escala {C+,B,A,F+,E,D,E-,B-,F,G,C,A-,D-}
@ATTRIBUTE armadura {2/8,3/8,1/4,9/8,2/2,3/4,4/4,6/8,2/4}
@ATTRIBUTE g1 NUMERIC
@ATTRIBUTE g2 NUMERIC
@ATTRIBUTE g3 NUMERIC
@ATTRIBUTE g4 NUMERIC
@ATTRIBUTE g5 NUMERIC
@ATTRIBUTE g6 NUMERIC
@ATTRIBUTE g7 NUMERIC
@ATTRIBUTE g8 NUMERIC
@ATTRIBUTE g9 NUMERIC
@ATTRIBUTE g10 NUMERIC
@ATTRIBUTE g11 NUMERIC
@ATTRIBUTE g12 NUMERIC
@ATTRIBUTE acorde1 NUMERIC
@ATTRIBUTE acorde2 NUMERIC
@ATTRIBUTE acorde3 NUMERIC
@ATTRIBUTE acorde4 NUMERIC
@ATTRIBUTE acorde5 NUMERIC
@ATTRIBUTE RHSonidos NUMERIC
@ATTRIBUTE LHSonidos NUMERIC
@ATTRIBUTE AmbasSonidos NUMERIC
@ATTRIBUTE RHSilencios NUMERIC
@ATTRIBUTE LHSilencios NUMERIC
@ATTRIBUTE AmbasSilencios NUMERIC
@ATTRIBUTE MasRuidosa {R,L,B}
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE O3 NUMERIC
@ATTRIBUTE O4 NUMERIC
@ATTRIBUTE O5 NUMERIC
@ATTRIBUTE O6 NUMERIC
@ATTRIBUTE O7 NUMERIC
@ATTRIBUTE RHMasGrave NUMERIC
@ATTRIBUTE RHMasAguda NUMERIC
@ATTRIBUTE LHMasGrave NUMERIC
@ATTRIBUTE LHMasAguda NUMERIC
@ATTRIBUTE RHAmplitud NUMERIC
@ATTRIBUTE LHAmplitud NUMERIC
@ATTRIBUTE TotalAmplitud NUMERIC
@ATTRIBUTE Compositor {Bach,Mozart,Muzio,Beethoven,Debussy,Joplin}

@DATA
C,"2/4",11,0,9,0,6,12,0,2,1,10,0,3,31,0,5,2,0,0.9375,0.5,1.0,0.0625,0.5,0.0,R,0,0,14,19,18,3,0,62,86,53,60,24,7,33,Mozart
C,"2/4",1,1,16,0,2,13,0,7,6,1,0,15,19,8,9,0,0,0.9063,0.75,1.0,0.0938,0.25,0.0,R,0,0,24,17,21,0,0,65,79,55,62,14,7,24,Mozart
C,"2/4",4,0,11,0,4,7,0,36,3,0,0,12,34,5,11,0,0,0.875,0.875,1.0,0.125,0.125,0.0,B,0,1,21,32,23,0,0,67,79,47,65,12,18,32,Mozart
C,"2/4",9,0,3,0,9,8,0,37,0,4,0,6,36,0,10,1,1,1.0,0.5,1.0,0.0,0.5,0.0,R,0,4,13,30,29,0,0,67,81,41,65,14,24,40,Mozart
C,"2/4",8,0,5,0,4,1,4,9,2,6,0,2,5,1,4,3,2,0.6875,0.5625,0.6875,0.3125,0.4375,0.3125,R,0,3,3,15,16,4,0,60,86,43,76,26,33,43,Mozart
C,"2/4",6,0,3,4,3,7,0,52,0,0,0,7,40,1,12,1,0,1.0,0.6875,1.0,0.0,0.3125,0.0,R,0,1,8,41,32,0,0,67,79,47,74,12,27,32,Mozart
C,"2/4",5,1,2,0,8,7,0,24,12,8,13,3,50,0,7,3,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,2,14,31,36,0,0,67,82,47,64,15,17,35,Mozart
C,"2/4",4,2,6,0,10,13,0,9,0,9,5,2,44,0,0,4,0,1.0,0.4375,1.0,0.0,0.5625,0.0,R,0,0,8,4,44,4,0,74,84,52,62,10,10,32,Mozart
C,"2/4",3,1,12,1,3,8,1,9,0,3,0,12,31,1,0,2,2,1.0,0.5625,1.0,0.0,0.4375,0.0,R,0,4,9,10,20,10,0,67,89,43,62,22,19,46,Mozart
C,"2/4",12,0,2,0,9,9,1,7,1,4,1,3,18,13,0,0,1,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,0,25,23,1,0,71,84,60,69,13,9,24,Mozart
C,"2/4",7,1,5,0,9,13,0,9,1,7,1,2,12,19,0,0,1,0.9375,1.0,1.0,0.0625,0.0,0.0,L,0,0,1,32,22,0,0,71,81,59,70,10,11,22,Mozart
C,"2/4",25,0,2,0,7,9,1,6,0,2,0,3,12,18,1,1,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,0,15,16,23,1,0,71,84,48,64,13,16,36,Mozart
C,"2/4",11,1,6,0,9,9,3,11,0,9,0,2,9,23,2,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,1,23,10,22,5,0,71,88,47,65,17,18,41,Mozart
C,"2/4",15,1,12,0,12,8,0,9,2,6,1,7,24,11,2,4,1,1.0,0.75,1.0,0.0,0.25,0.0,R,0,4,15,29,20,5,0,60,88,41,64,28,23,47,Mozart
C,"2/4",8,2,8,0,6,6,2,9,0,12,0,9,9,25,1,0,0,0.875,0.625,0.9375,0.125,0.375,0.0625,R,0,8,28,24,2,0,0,54,72,42,60,18,18,30,Mozart
C,"2/4",3,0,5,0,3,3,1,4,1,2,0,4,16,2,2,0,0,0.75,0.25,1.0,0.25,0.75,0.0,R,0,2,6,3,15,0,0,71,81,43,62,10,19,38,Mozart
C,"2/4",5,1,4,0,5,7,2,6,1,3,1,2,3,11,4,0,0,0.375,0.8125,1.0,0.625,0.1875,0.0,L,0,10,14,4,9,0,0,71,83,36,65,12,29,47,Mozart
C,"2/4",8,0,4,0,7,6,0,50,1,2,0,5,42,1,13,0,0,0.9792,0.75,1.0,0.0208,0.25,0.0,R,0,1,12,37,33,0,0,67,81,47,65,14,18,34,Mozart
C,"2/4",10,1,2,12,6,4,1,21,1,6,12,14,53,0,7,4,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,4,19,33,32,2,0,63,84,44,64,21,20,40,Mozart
C,"2/4",19,0,0,6,9,1,10,9,1,9,0,3,40,1,3,4,0,0.6667,0.6667,1.0,0.3333,0.3333,0.0,B,0,0,8,22,23,14,0,67,88,54,72,21,18,34,Mozart
C,"2/4",18,0,6,0,8,3,0,18,0,2,0,4,17,5,8,2,0,0.9375,1.0,1.0,0.0625,0.0,0.0,L,0,4,17,12,22,4,0,60,88,36,60,28,24,52,Mozart
C,"2/4",15,0,3,0,16,2,0,21,0,1,0,2,5,8,5,6,0,0.875,1.0,1.0,0.125,0.0,0.0,L,0,8,14,11,27,0,0,60,83,36,60,23,24,47,Mozart
C,"2/4",16,0,8,0,14,2,0,20,0,0,0,6,36,0,3,4,1,0.75,0.875,1.0,0.25,0.125,0.0,L,0,0,17,17,28,4,0,67,84,48,67,17,19,36,Mozart
C,"2/4",12,0,1,0,7,6,0,11,0,5,2,0,11,14,0,0,1,0.9375,0.875,0.9375,0.0625,0.125,0.0625,R,0,22,2,16,3,1,0,60,84,36,64,24,28,48,Mozart
C,"2/4",10,0,6,0,7,7,0,16,0,6,0,5,13,16,0,3,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,29,9,19,0,0,0,52,69,36,50,17,14,33,Mozart
C,"2/4",3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.25,0.25,0.25,B,0,1,3,1,0,0,0,52,60,36,48,8,12,24,Mozart
A,"4/4",36,0,19,18,0,19,1,41,1,0,0,4,8,0,6,19,7,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,48,75,16,0,0,68,77,57,64,9,7,20,Mozart
A,"4/4",11,0,11,16,1,8,1,11,6,0,3,2,8,12,3,3,3,0.8438,0.5625,1.0,0.1563,0.4375,0.0,R,0,1,21,23,25,0,0,65,77,45,64,12,19,32,Mozart
A,"4/4",27,11,11,27,0,11,2,35,10,0,9,4,13,0,5,16,11,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,47,77,23,0,0,68,82,55,65,14,10,27,Mozart
A,"4/4",13,1,5,7,3,16,3,8,13,2,14,0,20,13,1,9,0,0.9063,1.0,1.0,0.0938,0.0,0.0,L,0,1,37,22,25,0,0,71,82,47,65,11,18,35,Mozart
A,"4/4",0,2,6,19,0,10,22,0,2,2,26,2,45,12,6,1,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,1,19,40,29,2,0,71,84,43,65,13,22,41,Mozart
A,"4/4",8,0,10,14,0,18,4,9,4,0,32,0,35,1,12,5,1,0.9688,0.7813,1.0,0.0313,0.2188,0.0,R,2,6,7,29,46,9,0,67,86,31,69,19,38,55,Mozart
A,"4/4",12,0,9,18,2,12,0,11,14,2,13,1,49,5,5,5,0,1.0,0.6875,1.0,0.0,0.3125,0.0,R,0,0,13,37,39,5,0,64,86,52,65,22,13,34,Mozart
A,"4/4",8,1,8,14,2,12,0,13,10,1,12,3,51,6,7,0,0,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,1,14,28,41,0,0,64,81,47,62,17,15,34,Mozart
A,"4/4",20,0,12,12,0,12,0,8,12,4,17,0,33,30,0,1,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,14,24,52,7,0,72,86,53,72,14,19,33,Mozart
A,"4/4",12,0,10,13,0,8,0,9,10,2,15,0,45,4,6,2,0,0.875,0.9219,1.0,0.125,0.0781,0.0,L,0,0,13,32,29,5,0,62,88,52,72,26,20,36,Mozart
A,"4/4",12,0,11,12,0,11,0,15,13,3,18,0,48,10,9,0,0,0.875,0.875,1.0,0.125,0.125,0.0,B,1,14,14,23,34,9,0,71,89,31,72,18,41,58,Mozart
A,"4/4",11,0,12,29,0,18,0,19,10,4,17,2,40,1,12,11,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,26,32,9,47,8,0,71,84,38,64,13,26,46,Mozart
A,"4/4",1,0,2,35,0,10,0,21,10,1,36,0,7,0,6,15,6,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,3,2,83,27,1,0,67,84,36,67,17,31,48,Mozart
A,"4/4",0,10,0,16,19,0,0,34,0,0,34,0,15,0,3,21,1,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,0,0,85,28,0,0,64,82,60,67,18,7,22,Mozart
A,"4/4",5,21,42,6,0,0,8,8,0,4,8,1,42,12,4,5,1,1.0,1.0,1.0,0.0,0.0,0.0,B,6,46,2,42,7,0,0,58,76,35,47,18,12,41,Mozart
A,"4/4",7,6,13,3,2,4,19,42,3,2,2,8,35,18,4,7,0,1.0,1.0,1.0,0.0,0.0,0.0,B,2,20,42,22,25,0,0,61,81,35,52,20,17,46,Mozart
A,"4/4",42,3,2,2,8,7,6,13,3,2,4,19,35,18,4,7,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,8,56,6,37,4,0,66,86,40,57,20,17,46,Mozart
A,"4/4",20,2,15,14,1,18,0,11,10,1,5,9,44,9,12,2,0,0.8594,1.0,1.0,0.1406,0.0,0.0,L,0,2,44,22,36,2,0,70,86,45,65,16,20,41,Mozart
A,"4/4",13,0,9,10,1,2,4,26,2,5,3,15,48,15,4,0,0,1.0,0.8594,1.0,0.0,0.1406,0.0,R,0,5,19,25,40,1,0,63,84,40,64,21,24,44,Mozart
A,"4/4",23,1,6,16,2,1,7,25,5,2,1,6,40,6,7,3,2,1.0,0.7656,1.0,0.0,0.2344,0.0,R,0,5,18,43,28,1,0,63,84,40,64,21,24,44,Mozart
A,"4/4",32,0,20,16,0,20,0,34,1,0,0,4,9,4,3,16,7,0.9688,0.9375,1.0,0.0313,0.0625,0.0,R,0,1,44,63,19,0,0,68,77,45,64,9,19,32,Mozart
A,"4/4",19,0,10,17,1,7,2,6,7,0,3,2,15,13,3,3,2,0.875,0.625,1.0,0.125,0.375,0.0,R,0,1,23,18,32,0,0,65,81,45,62,16,17,36,Mozart
A,"4/4",13,2,8,5,1,11,0,15,22,0,19,1,31,33,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,4,29,32,32,0,0,65,81,44,55,16,11,37,Mozart
A,"4/4",14,1,7,4,3,8,2,17,4,2,4,0,21,12,7,0,0,0.8438,1.0,1.0,0.1563,0.0,0.0,L,0,7,13,26,20,0,0,64,79,43,55,15,12,36,Mozart
A,"4/4",14,0,12,20,0,4,2,28,2,0,2,6,44,16,2,2,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,40,30,20,0,0,68,81,52,62,13,10,29,Mozart
A,"4/4",19,0,16,11,0,2,0,32,4,1,2,11,36,1,10,6,1,0.9688,0.7813,1.0,0.0313,0.2188,0.0,R,0,12,15,33,38,0,0,64,83,40,65,19,25,43,Mozart
A,"4/4",18,2,17,9,2,11,3,20,11,0,2,6,48,0,11,5,0,1.0,0.625,1.0,0.0,0.375,0.0,R,0,1,11,58,31,0,0,60,83,45,70,23,25,38,Mozart
A,"4/4",12,5,14,13,2,14,1,9,10,0,1,7,48,9,6,1,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,3,20,30,35,0,0,60,79,45,62,19,17,34,Mozart
A,"4/4",16,0,12,10,1,14,5,18,16,0,3,5,34,27,0,3,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,31,22,47,0,0,69,81,48,68,12,20,33,Mozart
A,"4/4",11,3,8,8,0,12,2,14,14,0,3,6,47,6,3,2,1,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,0,18,23,37,3,0,58,88,48,69,30,21,40,Mozart
A,"4/4",11,0,9,11,0,11,4,17,15,2,4,6,50,11,6,0,0,0.75,0.9844,1.0,0.25,0.0156,0.0,L,1,14,14,38,21,2,0,69,86,35,69,17,34,51,Mozart
A,"4/4",12,0,9,13,0,9,5,15,6,5,1,8,47,4,4,0,3,0.9844,0.8594,1.0,0.0156,0.1406,0.0,R,0,12,16,20,31,4,0,57,89,36,63,32,27,53,Mozart
A,"4/4",29,0,20,19,0,9,5,20,11,0,6,6,40,1,9,14,0,1.0,1.0,1.0,0.0,0.0,0.0,B,2,31,30,31,31,0,0,68,81,35,60,13,25,46,Mozart
A,"4/4",8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,2,0.75,0.75,0.75,0.25,0.25,0.25,B,3,2,0,3,6,0,0,64,81,33,45,17,12,48,Mozart
D,"3/4",5,0,0,12,0,10,0,13,12,0,11,0,18,7,5,4,0,0.8333,0.7083,0.8333,0.0,0.125,0.0,R,2,6,6,37,12,0,0,58,81,31,62,23,31,50,Mozart
D,"3/4",8,0,7,15,0,8,0,13,9,0,15,2,33,4,8,3,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,2,11,34,30,0,0,64,81,41,65,17,24,40,Mozart
D,"3/4",5,0,10,15,0,16,0,20,16,0,25,0,37,35,0,0,0,0.9375,1.0,1.0,0.0625,0.0,0.0,L,0,0,36,23,41,7,0,65,84,52,60,19,8,32,Mozart
D,"3/4",9,0,9,12,1,23,0,16,12,1,18,2,47,18,4,2,0,0.8438,0.9583,1.0,0.1563,0.0417,0.0,L,0,6,26,22,43,6,0,67,89,43,67,22,24,46,Mozart
D,"3/4",9,1,8,25,1,19,0,5,0,7,11,1,39,8,8,2,0,0.9792,0.9167,1.0,0.0208,0.0833,0.0,R,0,2,15,40,29,1,0,67,84,41,72,17,31,43,Mozart
D,"3/4",13,0,12,25,1,13,0,19,0,7,13,3,17,15,9,8,0,0.9792,0.8125,1.0,0.0208,0.1875,0.0,R,1,11,25,8,58,3,0,62,86,35,60,24,25,51,Mozart
D,"3/4",12,0,11,17,0,16,0,15,0,9,16,2,52,10,2,5,0,0.9792,0.7188,1.0,0.0208,0.2813,0.0,R,3,14,23,15,33,10,0,62,89,31,65,27,34,58,Mozart
D,"3/4",11,1,11,12,1,12,0,6,2,6,19,0,19,2,10,3,3,0.875,0.7083,0.875,0.0417,0.2083,0.0417,R,0,1,19,33,27,1,0,50,84,36,70,34,34,48,Mozart
D,"3/4",11,0,14,14,0,21,0,6,0,4,20,0,17,0,0,2,13,0.75,0.7083,0.8333,0.0833,0.125,0.0,R,0,32,32,26,0,0,0,59,69,36,64,10,28,33,Mozart
D,"3/4",10,7,15,5,9,20,1,13,0,2,22,0,43,4,3,6,4,0.9167,0.9167,1.0,0.0833,0.0833,0.0,R,0,42,22,14,25,1,0,57,84,36,65,27,29,48,Mozart
D,"3/4",27,0,11,16,0,12,2,8,21,0,2,9,52,9,6,5,0,0.8333,1.0,1.0,0.1667,0.0,0.0,L,0,18,54,20,16,0,0,62,79,43,58,17,15,36,Mozart
D,"3/4",3,0,6,24,0,36,0,45,18,5,1,3,30,36,13,0,0,1.0,0.8646,1.0,0.0,0.1354,0.0,R,0,9,15,105,12,0,0,64,82,41,57,18,16,41,Mozart
D,"3/4",37,18,7,21,5,8,0,11,16,3,33,0,16,48,13,2,0,1.0,0.9063,1.0,0.0,0.0938,0.0,R,2,18,10,109,20,0,0,58,77,34,50,19,16,43,Mozart
D,"3/4",0,0,5,13,0,6,3,9,5,7,35,6,34,7,8,3,1,0.875,0.875,0.9583,0.125,0.125,0.0417,B,1,13,29,31,14,1,0,64,84,34,60,20,26,50,Mozart
D,"3/4",6,0,2,14,0,12,0,14,13,0,14,0,31,6,8,2,0,1.0,0.8333,1.0,0.0,0.1667,0.0,R,2,6,10,38,19,0,0,58,81,31,62,23,31,50,Mozart
D,"3/4",8,5,5,21,0,6,0,16,9,0,16,2,29,19,3,3,0,0.9583,0.875,1.0,0.0417,0.125,0.0,R,0,0,22,30,27,9,0,65,89,50,65,24,15,39,Mozart
D,"3/4",27,2,2,9,11,10,0,8,18,0,8,0,34,29,1,0,0,0.9479,0.875,1.0,0.0521,0.125,0.0,R,0,4,35,15,27,14,0,62,86,46,70,24,24,40,Mozart
D,"3/4",4,1,7,19,0,9,0,10,17,2,16,0,43,3,12,0,0,0.8542,0.9167,1.0,0.1458,0.0833,0.0,L,0,2,24,37,22,0,0,67,79,45,70,12,25,34,Mozart
D,"3/4",8,10,2,18,1,7,3,11,18,0,11,0,33,7,2,9,0,1.0,0.875,1.0,0.0,0.125,0.0,R,1,4,16,35,31,2,0,65,84,34,63,19,29,50,Mozart
D,"3/4",16,1,7,12,3,15,1,10,24,2,10,1,15,14,9,8,0,0.9792,0.8125,1.0,0.0208,0.1875,0.0,R,1,14,19,26,33,9,0,55,86,34,65,31,31,52,Mozart
D,"3/4",16,0,10,15,1,10,0,11,17,0,18,0,54,9,2,5,0,0.9792,0.7188,1.0,0.0208,0.2813,0.0,R,0,11,18,29,27,13,0,64,89,36,72,25,36,53,Mozart
D,"3/4",6,2,8,22,1,10,2,9,12,1,10,0,31,1,8,4,2,0.9583,0.8333,0.9583,0.0417,0.1667,0.0417,R,1,2,13,36,25,6,0,48,89,29,75,41,46,60,Mozart
A,"2/4",10,0,4,4,0,2,0,5,0,0,0,4,6,7,3,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,9,17,3,0,0,64,74,52,64,10,12,22,Mozart
A,"2/4",4,0,3,4,0,4,0,6,3,0,0,3,8,6,1,1,0,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,1,6,13,7,0,0,64,77,47,65,13,18,30,Mozart
A,"2/4",10,0,4,4,0,2,0,5,0,0,0,4,6,7,3,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,9,17,3,0,0,64,74,52,64,10,12,22,Mozart
A,"2/4",4,0,1,3,1,5,0,4,4,0,0,1,9,7,0,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,2,13,8,0,0,68,77,50,65,9,15,27,Mozart
A,"2/4",6,0,4,5,0,6,0,4,1,0,0,2,7,6,3,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,1,4,10,13,0,0,68,81,47,64,13,17,34,Mozart
A,"2/4",6,0,0,5,0,0,1,5,5,1,5,0,6,8,2,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,10,6,11,1,0,75,84,52,65,9,13,32,Mozart
A,"2/4",2,0,4,8,0,2,0,5,3,0,5,0,1,11,2,0,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,0,1,10,17,1,0,71,84,55,72,13,17,29,Mozart
A,"2/4",0,0,3,9,0,4,5,0,2,1,3,1,7,6,3,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,4,13,11,0,0,71,77,54,67,6,13,23,Mozart
A,"2/4",0,0,4,6,0,5,0,5,4,0,6,0,6,6,4,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,9,6,15,0,0,71,79,48,65,8,17,31,Mozart
A,"2/4",5,0,3,5,1,3,0,6,4,0,5,0,8,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,8,9,12,1,0,67,84,41,67,17,26,43,Mozart
A,"2/4",3,0,2,3,1,6,0,3,4,0,7,0,6,4,1,3,0,1.0,0.875,1.0,0.0,0.125,0.0,R,0,1,6,9,13,0,0,64,81,43,55,17,12,38,Mozart
A,"2/4",5,0,3,5,1,3,0,6,4,0,5,0,8,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,8,9,12,1,0,67,84,41,67,17,26,43,Mozart
A,"2/4",5,2,1,1,2,4,0,3,4,1,8,0,5,9,0,2,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,1,12,8,10,0,0,67,81,43,58,14,15,38,Mozart
A,"2/4",5,2,1,1,2,4,0,3,4,1,8,0,5,9,0,2,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,1,12,8,10,0,0,67,81,43,58,14,15,38,Mozart
A,"2/4",6,0,5,3,0,3,1,6,3,2,3,0,3,10,3,0,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,1,13,5,12,1,0,69,84,45,60,15,15,39,Mozart
A,"2/4",4,1,6,4,2,0,2,4,0,3,3,0,8,3,5,0,0,0.9375,0.875,1.0,0.0625,0.125,0.0,R,0,3,8,6,12,0,0,71,81,42,60,10,18,39,Mozart
A,"2/4",2,0,8,0,0,0,4,8,0,6,4,0,4,8,4,0,0,0.75,1.0,1.0,0.25,0.0,0.0,L,0,8,8,8,8,0,0,71,81,39,54,10,15,42,Mozart
A,"2/4",3,0,10,0,0,1,2,5,0,6,5,0,5,6,5,0,0,0.8125,1.0,1.0,0.1875,0.0,0.0,L,0,6,10,7,7,2,0,71,88,39,59,17,20,49,Mozart
A,"2/4",4,0,5,5,0,2,2,5,1,3,5,0,8,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,8,8,4,11,1,0,60,84,39,55,24,16,45,Mozart
A,"2/4",3,0,8,1,0,0,2,6,0,2,4,0,9,4,3,0,0,1.0,0.875,1.0,0.0,0.125,0.0,R,1,5,4,4,9,3,0,64,88,35,59,24,24,53,Mozart
A,"2/4",4,0,5,5,0,2,2,5,1,3,5,0,8,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,8,8,4,11,1,0,60,84,39,55,24,16,45,Mozart
A,"2/4",5,0,6,4,0,1,1,6,0,2,2,1,6,8,2,0,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,1,4,6,3,13,1,0,69,84,35,60,15,25,49,Mozart
A,"2/4",5,0,4,3,0,3,0,4,6,0,5,0,4,10,2,0,0,1.0,0.875,1.0,0.0,0.125,0.0,R,0,0,14,9,7,0,0,65,77,48,59,12,11,29,Mozart
A,"2/4",5,0,5,2,0,5,0,4,2,1,1,3,6,8,2,0,0,1.0,0.875,1.0,0.0,0.125,0.0,R,0,1,10,10,7,0,0,68,77,47,57,9,10,30,Mozart
A,"2/4",5,0,2,3,0,3,2,6,1,1,0,3,10,2,4,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,7,11,8,0,0,64,76,48,57,12,9,28,Mozart
A,"2/4",6,0,4,0,0,0,2,6,2,0,0,4,12,0,4,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,8,10,6,0,0,68,76,52,59,8,7,24,Mozart
A,"2/4",6,0,5,2,1,3,1,4,0,0,0,3,9,5,2,0,0,1.0,0.5,1.0,0.0,0.5,0.0,R,0,0,7,12,6,0,0,64,76,52,64,12,12,24,Mozart
A,"2/4",6,0,2,4,0,4,0,5,3,0,0,2,8,6,2,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,6,14,6,0,0,64,77,50,65,13,15,27,Mozart
A,"2/4",8,0,5,4,0,2,0,6,0,0,0,5,6,7,2,1,0,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,1,9,16,4,0,0,64,74,47,64,10,17,27,Mozart
A,"2/4",6,0,2,4,0,4,0,5,3,0,0,2,8,6,2,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,6,14,6,0,0,64,77,50,65,13,15,27,Mozart
A,"2/4",5,0,3,3,1,5,0,3,2,0,0,2,9,6,1,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,1,3,10,10,0,0,68,81,47,65,13,18,34,Mozart
A,"2/4",7,0,3,4,0,1,0,5,3,2,2,4,7,3,6,0,0,1.0,0.9375,1.0,0.0,0.0625,0.0,R,0,6,6,3,13,3,0,76,86,40,64,10,24,46,Mozart
A,"2/4",2,0,4,4,0,10,0,2,8,0,0,1,7,4,4,1,0,1.0,1.0,1.0,0.0,0.0,0.0,B,1,3,10,5,12,0,0,65,77,35,57,12,22,42,Mozart
A,"2/4",8,0,2,5,0,1,0,4,3,0,2,2,9,3,4,0,0,1.0,0.875,1.0,0.0,0.125,0.0,R,0,3,5,7,11,1,0,68,84,41,64,16,23,43,Mozart
A,"2/4",3,0,4,4,0,10,0,2,9,0,0,1,7,2,6,1,0,1.0,1.0,1.0,0.0,0.0,0.0,B,1,4,10,6,12,0,0,65,77,35,57,12,22,42,Mozart
A,"2/4",11,0,4,1,6,6,0,6,0,1,0,1,7,0,7,2,0,1.0,0.875,1.0,0.0,0.125,0.0,R,1,3,6,17,9,0,0,64,76,33,66,12,33,43,Mozart
A,"2/4",12,0,6,0,9,6,0,6,0,3,0,4,3,0,9,4,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,10,19,17,0,0,68,81,57,66,13,9,24,Mozart
A,"2/4",13,0,6,0,11,8,0,5,0,1,0,1,3,1,8,4,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,9,22,14,0,0,68,76,57,66,8,9,19,Mozart
A,"2/4",11,0,11,0,7,3,2,3,0,2,0,3,4,1,8,3,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,9,24,9,0,0,68,78,57,66,10,9,21,Mozart
A,"2/4",0,0,3,0,2,1,3,7,0,2,0,1,9,1,0,2,0,0.875,0.5,1.0,0.125,0.5,0.0,R,0,0,2,5,12,0,0,71,78,52,68,7,16,26,Mozart
A,"2/4",1,3,4,1,3,4,0,3,0,1,2,0,13,0,3,0,0,1.0,0.375,1.0,0.0,0.625,0.0,R,0,0,0,14,8,0,0,69,76,62,67,7,5,14,Mozart
A,"2/4",7,0,1,0,7,5,0,7,2,3,0,4,7,0,7,2,0,1.0,0.875,1.0,0.0,0.125,0.0,R,0,0,4,17,15,0,0,68,81,57,66,13,9,24,Mozart
A,"2/4",12,0,6,0,8,6,0,6,0,0,0,2,3,5,5,3,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,8,25,7,0,0,68,76,57,64,8,7,19,Mozart
A,"2/4",11,0,3,1,3,3,0,4,0,0,0,2,6,4,3,1,0,0.875,0.8125,1.0,0.125,0.1875,0.0,R,0,1,6,18,2,0,0,64,73,45,64,9,19,28,Mozart
A,"2/4",8,0,3,4,0,2,0,5,2,0,0,3,7,7,2,0,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,0,8,15,4,0,0,64,74,52,65,10,13,22,Mozart
A,"2/4",6,0,4,4,0,4,0,6,1,0,0,4,7,6,2,1,0,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,1,7,15,6,0,0,64,77,47,64,13,17,30,Mozart
